symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
KO,2018-01-26,2020-03-20,38.380828857421875,32.614410400390625,26.866580200195312,44.137953186035155,112,stop_pre2x,-0.500807184966614
KO,2018-11-09,2025-08-22,40.33034896850586,70.12999725341797,28.2312442779541,46.37990131378174,354,trail,2.4629630908295868
KO,2019-12-27,2020-03-20,46.72358703613281,32.614410400390625,32.70651092529297,53.73212509155273,12,stop_pre2x,-1.0065705946214503
KO,2020-01-10,2020-03-20,46.87553787231445,32.614410400390625,32.812876510620114,53.906868553161615,10,stop_pre2x,-1.0141129836753444
KO,2020-02-14,2020-03-20,50.6066780090332,32.614410400390625,35.42467460632324,58.19767971038818,5,stop_pre2x,-1.1851049648316494
KO,2020-02-21,2020-03-20,50.75863265991211,32.614410400390625,35.531042861938474,58.37242755889892,4,stop_pre2x,-1.1915360539811737
KO,2020-12-31,2025-08-22,47.87726593017578,70.12999725341797,33.514086151123045,55.058855819702146,242,trail,1.5492900364371667
KO,2021-06-04,2025-08-22,49.50819396972656,70.12999725341797,34.65573577880859,56.93442306518554,220,trail,1.3884437861135535
KO,2022-01-14,2025-08-22,55.28530502319336,70.12999725341797,38.69971351623535,63.57810077667236,188,trail,0.8950354422992356
KO,2022-02-18,2025-08-22,56.320953369140625,70.12999725341797,39.42466735839844,64.76909637451172,183,trail,0.8172827966748396
KO,2022-02-25,2025-08-22,56.60012435913086,70.12999725341797,39.6200870513916,65.09014301300049,182,trail,0.7968105516541113
KO,2022-04-01,2025-08-22,57.051536560058594,70.12999725341797,39.936075592041014,65.60926704406738,177,trail,0.7641313732535832
KO,2022-04-08,2025-08-22,57.92268753051758,70.12999725341797,40.545881271362305,66.61109066009521,176,trail,0.7025059461930041
KO,2022-04-14,2025-08-22,59.00255584716797,70.12999725341797,41.301789093017575,67.85293922424316,175,trail,0.6286417735910163
KO,2023-04-21,2025-08-22,59.84283447265625,70.12999725341797,41.889984130859375,68.81925964355469,122,trail,0.5730100003569735
KO,2024-05-10,2025-08-22,60.989288330078125,70.12999725341797,42.692501831054685,70.13768157958984,67,trail,0.49958001771664734
KO,2024-07-26,2025-08-22,65.14484405517578,70.12999725341797,45.60139083862305,74.91657066345215,56,trail,0.2550804682777304
KO,2024-08-02,2025-08-22,67.36005401611328,70.12999725341797,47.15203781127929,77.46406211853026,55,trail,0.13707150713003116
KO,2024-08-30,2025-08-22,70.41083526611328,70.12999725341797,49.287584686279295,80.97246055603027,51,trail,-0.013295208123101273
CRM,2015-10-16,2019-01-04,78.08575439453125,136.76162719726562,54.66002807617187,89.79861755371093,168,moon_40w,2.9505746506513293
CRM,2017-05-12,2020-03-27,88.26654815673828,144.73178100585938,61.786583709716794,101.50653038024902,150,moon_40w,2.7725375080468178
CRM,2017-09-01,2021-03-12,95.17601776123047,210.36663818359375,66.62321243286132,109.45242042541503,184,moon_40w,3.692670566280325
CRM,2017-10-20,2021-03-12,98.0409164428711,210.36663818359375,68.62864151000976,112.74705390930175,177,moon_40w,3.5943707360826123
CRM,2017-11-17,2021-03-12,106.64551544189453,210.36663818359375,74.65186080932617,122.6423427581787,173,moon_40w,4.154272582174919
CRM,2018-01-12,2021-03-12,109.28239440917969,210.36663818359375,76.49767608642577,125.67475357055663,165,moon_40w,3.973603860001815
CRM,2018-03-09,2021-03-12,126.30326843261719,210.36663818359375,88.41228790283202,145.24875869750974,157,moon_40w,2.9889067970649266
CRM,2018-08-24,2021-12-31,150.97706604003906,251.9225311279297,105.68394622802734,173.6236259460449,175,moon_40w,2.810023744328418
CRM,2020-01-10,2022-02-18,178.63470458984375,195.1301727294922,125.04429321289062,205.4299102783203,110,stop_pre2x,0.3078063354210864
CRM,2021-09-24,2022-02-18,283.1488952636719,195.1301727294922,198.2042266845703,325.62122955322263,21,stop_pre2x,-1.0361888980968301
CRM,2021-10-15,2022-02-18,289.12652587890625,195.1301727294922,202.38856811523436,332.49550476074216,18,stop_pre2x,-1.08368188014662
CRM,2021-10-29,2022-02-11,297.08673095703125,206.09408569335938,207.96071166992186,341.6497406005859,15,stop_pre2x,-1.0209436704510426
CRM,2023-03-31,2025-08-29,198.04461669921875,247.4250030517578,138.6312316894531,227.75130920410155,126,trail,0.8311323508065147
CRM,2023-05-26,2025-08-29,213.568603515625,247.4250030517578,149.49802246093748,245.60389404296873,118,trail,0.5284234820226562
CRM,2023-12-01,2025-04-04,257.74151611328125,240.001708984375,180.41906127929687,296.4027435302734,70,stop_pre2x,-0.22942633116078123
CRM,2024-01-19,2025-08-29,278.4401550292969,247.4250030517578,194.9081085205078,320.2061782836914,84,trail,-0.3712964457811495
CRM,2024-03-01,2025-08-29,314.1274719238281,247.4250030517578,219.88923034667968,361.24659271240233,78,trail,-0.707806807043021
CRM,2024-11-08,2025-08-29,320.57025146484375,247.4250030517578,224.3991760253906,368.65578918457027,42,trail,-0.7605743003169005
ADBE,2015-08-14,2018-12-21,86.12000274658203,208.8000030517578,60.284001922607416,99.03800315856932,175,moon_40w,4.1066726695435465
ADBE,2015-10-16,2018-12-21,88.66999816894531,208.8000030517578,62.06899871826172,101.9704978942871,166,moon_40w,4.017894330660794
ADBE,2016-08-26,2018-12-21,102.05999755859375,208.8000030517578,71.44199829101562,117.3689971923828,121,moon_40w,3.50153534778458
ADBE,2016-09-02,2018-12-21,103.56999969482422,208.8000030517578,72.49899978637694,119.10549964904784,120,moon_40w,3.4018861603774795
